trip_id,start_time,end_time,headway_secs
"4153","15:01:00","20:00:00","900"
"4153","20:01:00","22:00:00","1500"
"4154","06:00:00","08:00:00","600"
"4154","08:01:00","15:00:00","1500"
"4154","15:01:00","20:00:00","900"
"4154","20:01:00","22:00:00","1500"
"4155","06:00:00","08:00:00","600"
"4155","08:01:00","15:00:00","1500"
"4155","15:01:00","20:00:00","900"
"4155","20:01:00","22:00:00","1500"
"4156","06:00:00","08:00:00","600"
"4156","08:01:00","15:00:00","1500"
"4156","15:01:00","20:00:00","900"
"4156","20:01:00","22:00:00","1500"
"4157","06:00:00","08:00:00","600"
"4157","08:01:00","15:00:00","1500"
"4157","15:01:00","20:00:00","900"
"4157","20:01:00","22:00:00","1500"
"4158","06:00:00","08:00:00","600"
"4158","08:01:00","15:00:00","1500"
"4158","15:01:00","20:00:00","900"
"4158","20:01:00","22:00:00","1500"
"4159","06:00:00","08:00:00","600"
"4159","08:01:00","15:00:00","1500"
"4159","15:01:00","20:00:00","900"
"4159","20:01:00","22:00:00","1500"
"4160","06:00:00","08:00:00","600"
"4160","08:01:00","15:00:00","1500"
"4160","15:01:00","20:00:00","900"
"4160","20:01:00","22:00:00","1500"
"4161","06:00:00","08:00:00","600"
"4161","08:01:00","15:00:00","1500"
"4161","15:01:00","20:00:00","900"
"4161","20:01:00","22:00:00","1500"
"4162","06:00:00","08:00:00","600"
"4162","08:01:00","15:00:00","1500"
"4162","15:01:00","20:00:00","900"
"4162","20:01:00","22:00:00","1500"
"4163","06:00:00","08:00:00","600"
"4163","08:01:00","15:00:00","1500"
"4163","15:01:00","20:00:00","900"
"4163","20:01:00","22:00:00","1500"
"4164","06:00:00","08:00:00","600"
"4164","08:01:00","15:00:00","1500"
"4164","15:01:00","20:00:00","900"
"4164","20:01:00","22:00:00","1500"
"4165","06:00:00","08:00:00","600"
"4165","08:01:00","15:00:00","1500"
"4165","15:01:00","20:00:00","900"
"4165","20:01:00","22:00:00","1500"
"4166","06:00:00","08:00:00","600"
"4166","08:01:00","15:00:00","1500"
"4166","15:01:00","20:00:00","900"
"4166","20:01:00","22:00:00","1500"
"4167","06:00:00","08:00:00","600"
"4167","08:01:00","15:00:00","1500"
"4167","15:01:00","20:00:00","900"
"4167","20:01:00","22:00:00","1500"
"4168","06:00:00","08:00:00","600"
"4168","08:01:00","15:00:00","1500"
"4168","15:01:00","20:00:00","900"
"4168","20:01:00","22:00:00","1500"
"4169","06:00:00","08:00:00","600"
"4169","08:01:00","15:00:00","1500"
"4169","15:01:00","20:00:00","900"
"4169","20:01:00","22:00:00","1500"
"4170","06:00:00","08:00:00","600"
"4170","08:01:00","15:00:00","1500"
"4170","15:01:00","20:00:00","900"
"4170","20:01:00","22:00:00","1500"
"4171","06:00:00","08:00:00","600"
"4171","08:01:00","15:00:00","1500"
"4171","15:01:00","20:00:00","900"
"4171","20:01:00","22:00:00","1500"
"4172","06:00:00","08:00:00","600"
"4172","08:01:00","15:00:00","1500"
"4172","15:01:00","20:00:00","900"
"4172","20:01:00","22:00:00","1500"
"4173","06:00:00","08:00:00","600"
"4173","08:01:00","15:00:00","1500"
"4173","15:01:00","20:00:00","900"
"4173","20:01:00","22:00:00","1500"
"4174","06:00:00","08:00:00","600"
"4174","08:01:00","15:00:00","1500"
"4174","15:01:00","20:00:00","900"
"4174","20:01:00","22:00:00","1500"
"4175","06:00:00","08:00:00","600"
"4175","08:01:00","15:00:00","1500"
"4175","15:01:00","20:00:00","900"
"4175","20:01:00","22:00:00","1500"
"4176","06:00:00","08:00:00","600"
"4176","08:01:00","15:00:00","1500"
"4176","15:01:00","20:00:00","900"
"4176","20:01:00","22:00:00","1500"
"4177","06:00:00","08:00:00","600"
"4177","08:01:00","15:00:00","1500"
"4177","15:01:00","20:00:00","900"
"4177","20:01:00","22:00:00","1500"
"4178","06:00:00","08:00:00","600"
"4178","08:01:00","15:00:00","1500"
"4178","15:01:00","20:00:00","900"
"4178","20:01:00","22:00:00","1500"
"4179","06:00:00","08:00:00","600"
"4179","08:01:00","15:00:00","1500"
"4179","15:01:00","20:00:00","900"
"4179","20:01:00","22:00:00","1500"
"4180","06:00:00","08:00:00","600"
"4180","08:01:00","15:00:00","1500"
"4180","15:01:00","20:00:00","900"
"4180","20:01:00","22:00:00","1500"
"4181","06:00:00","08:00:00","600"
"4181","08:01:00","15:00:00","1500"
"4181","15:01:00","20:00:00","900"
"4181","20:01:00","22:00:00","1500"
"4182","06:00:00","08:00:00","600"
"4182","08:01:00","15:00:00","1500"
"4182","15:01:00","20:00:00","900"
"4182","20:01:00","22:00:00","1500"
"4183","06:00:00","08:00:00","600"
"4183","08:01:00","15:00:00","1500"
"4183","15:01:00","20:00:00","900"
"4183","20:01:00","22:00:00","1500"
"4184","06:00:00","08:00:00","600"
"4184","08:01:00","15:00:00","1500"
"4184","15:01:00","20:00:00","900"
"4184","20:01:00","22:00:00","1500"
"4185","06:00:00","08:00:00","600"
"4185","08:01:00","15:00:00","1500"
"4185","15:01:00","20:00:00","900"
"4185","20:01:00","22:00:00","1500"
"4186","06:00:00","08:00:00","600"
"4186","08:01:00","15:00:00","1500"
"4186","15:01:00","20:00:00","900"
"4186","20:01:00","22:00:00","1500"
"4187","06:00:00","08:00:00","600"
"4187","08:01:00","15:00:00","1500"
"4187","15:01:00","20:00:00","900"
"4187","20:01:00","22:00:00","1500"
"4188","06:00:00","08:00:00","600"
"4188","08:01:00","15:00:00","1500"
"4188","15:01:00","20:00:00","900"
"4188","20:01:00","22:00:00","1500"
"4189","06:00:00","08:00:00","600"
"4189","08:01:00","15:00:00","1500"
"4189","15:01:00","20:00:00","900"
"4189","20:01:00","22:00:00","1500"
"4190","06:00:00","08:00:00","600"
"4190","08:01:00","15:00:00","1500"
"4190","15:01:00","20:00:00","900"
"4190","20:01:00","22:00:00","1500"
"4191","06:00:00","08:00:00","600"
"4191","08:01:00","15:00:00","1500"
"4191","15:01:00","20:00:00","900"
"4191","20:01:00","22:00:00","1500"
"4192","06:00:00","08:00:00","600"
"4192","08:01:00","15:00:00","1500"
"4192","15:01:00","20:00:00","900"
"4192","20:01:00","22:00:00","1500"
"4193","06:00:00","08:00:00","600"
"4193","08:01:00","15:00:00","1500"
"4193","15:01:00","20:00:00","900"
"4193","20:01:00","22:00:00","1500"
"4194","06:00:00","08:00:00","600"
"4194","08:01:00","15:00:00","1500"
"4194","15:01:00","20:00:00","900"
"4194","20:01:00","22:00:00","1500"
"4195","06:00:00","08:00:00","600"
"4195","08:01:00","15:00:00","1500"
"4195","15:01:00","20:00:00","900"
"4195","20:01:00","22:00:00","1500"
"4196","06:00:00","08:00:00","600"
"4196","08:01:00","15:00:00","1500"
"4196","15:01:00","20:00:00","900"
"4196","20:01:00","22:00:00","1500"
"4197","06:00:00","08:00:00","600"
"4197","08:01:00","15:00:00","1500"
"4197","15:01:00","20:00:00","900"
"4197","20:01:00","22:00:00","1500"
"4198","06:00:00","08:00:00","600"
"4198","08:01:00","15:00:00","1500"
"4198","15:01:00","20:00:00","900"
"4198","20:01:00","22:00:00","1500"
"4199","06:00:00","08:00:00","600"
"4199","08:01:00","15:00:00","1500"
"4199","15:01:00","20:00:00","900"
"4199","20:01:00","22:00:00","1500"
"4200","06:00:00","08:00:00","600"
"4200","08:01:00","15:00:00","1500"
"4200","15:01:00","20:00:00","900"
"4200","20:01:00","22:00:00","1500"
"4201","06:00:00","08:00:00","600"
"4201","08:01:00","15:00:00","1500"
"4201","15:01:00","20:00:00","900"
"4201","20:01:00","22:00:00","1500"
"4202","06:00:00","08:00:00","600"
"4202","08:01:00","15:00:00","1500"
"4202","15:01:00","20:00:00","900"
"4202","20:01:00","22:00:00","1500"
"4203","06:00:00","08:00:00","600"
"4203","08:01:00","15:00:00","1500"
"4203","15:01:00","20:00:00","900"
"4203","20:01:00","22:00:00","1500"
"4204","06:00:00","08:00:00","600"
"4204","08:01:00","15:00:00","1500"
"4204","15:01:00","20:00:00","900"
"4204","20:01:00","22:00:00","1500"
"4205","06:00:00","08:00:00","600"
"4205","08:01:00","15:00:00","1500"
"4205","15:01:00","20:00:00","900"
"4205","20:01:00","22:00:00","1500"
"4206","06:00:00","08:00:00","600"
"4206","08:01:00","15:00:00","1500"
"4206","15:01:00","20:00:00","900"
"4206","20:01:00","22:00:00","1500"
"4207","06:00:00","08:00:00","600"
"4207","08:01:00","15:00:00","1500"
"4207","15:01:00","20:00:00","900"
"4207","20:01:00","22:00:00","1500"
"4208","06:00:00","08:00:00","600"
"4208","08:01:00","15:00:00","1500"
"4208","15:01:00","20:00:00","900"
"4208","20:01:00","22:00:00","1500"
"4209","06:00:00","08:00:00","600"
"4209","08:01:00","15:00:00","1500"
"4209","15:01:00","20:00:00","900"
"4209","20:01:00","22:00:00","1500"
"4210","06:00:00","08:00:00","600"
"4210","08:01:00","15:00:00","1500"
"4210","15:01:00","20:00:00","900"
"4210","20:01:00","22:00:00","1500"
"4211","06:00:00","08:00:00","600"
"4211","08:01:00","15:00:00","1500"
"4211","15:01:00","20:00:00","900"
"4211","20:01:00","22:00:00","1500"
"4212","06:00:00","08:00:00","600"
"4212","08:01:00","15:00:00","1500"
"4212","15:01:00","20:00:00","900"
"4212","20:01:00","22:00:00","1500"
"4213","06:00:00","08:00:00","600"
"4213","08:01:00","15:00:00","1500"
"4213","15:01:00","20:00:00","900"
"4213","20:01:00","22:00:00","1500"
"4214","06:00:00","08:00:00","600"
"4214","08:01:00","15:00:00","1500"
"4214","15:01:00","20:00:00","900"
"4214","20:01:00","22:00:00","1500"
"4215","06:00:00","08:00:00","600"
"4215","08:01:00","15:00:00","1500"
"4215","15:01:00","20:00:00","900"
"4215","20:01:00","22:00:00","1500"
"4216","06:00:00","08:00:00","600"
"4216","08:01:00","15:00:00","1500"
"4216","15:01:00","20:00:00","900"
"4216","20:01:00","22:00:00","1500"
"4217","06:00:00","08:00:00","600"
"4217","08:01:00","15:00:00","1500"
"4217","15:01:00","20:00:00","900"
"4217","20:01:00","22:00:00","1500"
"4218","06:00:00","08:00:00","600"
"4218","08:01:00","15:00:00","1500"
"4218","15:01:00","20:00:00","900"
"4218","20:01:00","22:00:00","1500"
"4219","06:00:00","08:00:00","600"
"4219","08:01:00","15:00:00","1500"
"4219","15:01:00","20:00:00","900"
"4219","20:01:00","22:00:00","1500"
"4220","06:00:00","08:00:00","600"
"4220","08:01:00","15:00:00","1500"
"4220","15:01:00","20:00:00","900"
"4220","20:01:00","22:00:00","1500"
"4221","06:00:00","08:00:00","600"
"4221","08:01:00","15:00:00","1500"
"4221","15:01:00","20:00:00","900"
"4221","20:01:00","22:00:00","1500"
"4222","06:00:00","08:00:00","600"
"4222","08:01:00","15:00:00","1500"
"4222","15:01:00","20:00:00","900"
"4222","20:01:00","22:00:00","1500"
"4223","06:00:00","08:00:00","600"
"4223","08:01:00","15:00:00","1500"
"4223","15:01:00","20:00:00","900"
"4223","20:01:00","22:00:00","1500"
"4224","06:00:00","08:00:00","600"
"4224","08:01:00","15:00:00","1500"
"4224","15:01:00","20:00:00","900"
"4224","20:01:00","22:00:00","1500"
"4225","06:00:00","08:00:00","600"
"4225","08:01:00","15:00:00","1500"
"4225","15:01:00","20:00:00","900"
"4225","20:01:00","22:00:00","1500"
"4226","06:00:00","08:00:00","600"
"4226","08:01:00","15:00:00","1500"
"4226","15:01:00","20:00:00","900"
"4226","20:01:00","22:00:00","1500"
"4227","06:00:00","08:00:00","600"
"4227","08:01:00","15:00:00","1500"
"4227","15:01:00","20:00:00","900"
"4227","20:01:00","22:00:00","1500"
"4228","06:00:00","08:00:00","600"
"4228","08:01:00","15:00:00","1500"
"4228","15:01:00","20:00:00","900"
"4228","20:01:00","22:00:00","1500"
"4229","06:00:00","08:00:00","600"
"4229","08:01:00","15:00:00","1500"
"4229","15:01:00","20:00:00","900"
"4229","20:01:00","22:00:00","1500"
"4230","06:00:00","08:00:00","600"
"4230","08:01:00","15:00:00","1500"
"4230","15:01:00","20:00:00","900"
"4230","20:01:00","22:00:00","1500"
"4231","06:00:00","08:00:00","600"
"4231","08:01:00","15:00:00","1500"
"4231","15:01:00","20:00:00","900"
"4231","20:01:00","22:00:00","1500"
"4232","06:00:00","08:00:00","600"
"4232","08:01:00","15:00:00","1500"
"4232","15:01:00","20:00:00","900"
"4232","20:01:00","22:00:00","1500"
"4233","06:00:00","08:00:00","600"
"4233","08:01:00","15:00:00","1500"
"4233","15:01:00","20:00:00","900"
"4233","20:01:00","22:00:00","1500"
"4234","06:00:00","08:00:00","600"
"4234","08:01:00","15:00:00","1500"
"4234","15:01:00","20:00:00","900"
"4234","20:01:00","22:00:00","1500"
"4235","06:00:00","08:00:00","600"
"4235","08:01:00","15:00:00","1500"
"4235","15:01:00","20:00:00","900"
"4235","20:01:00","22:00:00","1500"
"4236","06:00:00","08:00:00","600"
"4236","08:01:00","15:00:00","1500"
"4236","15:01:00","20:00:00","900"
"4236","20:01:00","22:00:00","1500"
"4237","06:00:00","08:00:00","600"
"4237","08:01:00","15:00:00","1500"
"4237","15:01:00","20:00:00","900"
"4237","20:01:00","22:00:00","1500"
"4238","06:00:00","08:00:00","600"
"4238","08:01:00","15:00:00","1500"
"4238","15:01:00","20:00:00","900"
"4238","20:01:00","22:00:00","1500"
"4239","06:00:00","08:00:00","600"
"4239","08:01:00","15:00:00","1500"
"4239","15:01:00","20:00:00","900"
"4239","20:01:00","22:00:00","1500"
"4240","06:00:00","08:00:00","600"
"4240","08:01:00","15:00:00","1500"
"4240","15:01:00","20:00:00","900"
"4240","20:01:00","22:00:00","1500"
"4241","06:00:00","08:00:00","600"
"4241","08:01:00","15:00:00","1500"
"4241","15:01:00","20:00:00","900"
"4241","20:01:00","22:00:00","1500"
"4242","06:00:00","08:00:00","600"
"4242","08:01:00","15:00:00","1500"
"4242","15:01:00","20:00:00","900"
"4242","20:01:00","22:00:00","1500"
"4243","06:00:00","08:00:00","600"
"4243","08:01:00","15:00:00","1500"
"4243","15:01:00","20:00:00","900"
"4243","20:01:00","22:00:00","1500"
"4244","06:00:00","08:00:00","600"
"4244","08:01:00","15:00:00","1500"
"4244","15:01:00","20:00:00","900"
"4244","20:01:00","22:00:00","1500"
"4245","06:00:00","08:00:00","600"
"4245","08:01:00","15:00:00","1500"
"4245","15:01:00","20:00:00","900"
"4245","20:01:00","22:00:00","1500"
"4246","06:00:00","08:00:00","600"
"4246","08:01:00","15:00:00","1500"
"4246","15:01:00","20:00:00","900"
"4246","20:01:00","22:00:00","1500"
"4247","06:00:00","08:00:00","600"
"4247","08:01:00","15:00:00","1500"
"4247","15:01:00","20:00:00","900"
"4247","20:01:00","22:00:00","1500"
"4248","06:00:00","08:00:00","600"
"4248","08:01:00","15:00:00","1500"
"4248","15:01:00","20:00:00","900"
"4248","20:01:00","22:00:00","1500"
"4249","06:00:00","08:00:00","600"
"4249","08:01:00","15:00:00","1500"
"4249","15:01:00","20:00:00","900"
"4249","20:01:00","22:00:00","1500"
"4250","06:00:00","08:00:00","600"
"4250","08:01:00","15:00:00","1500"
"4250","15:01:00","20:00:00","900"
"4250","20:01:00","22:00:00","1500"
"4251","06:00:00","08:00:00","600"
"4251","08:01:00","15:00:00","1500"
"4251","15:01:00","20:00:00","900"
"4251","20:01:00","22:00:00","1500"
"4252","06:00:00","08:00:00","600"
"4252","08:01:00","15:00:00","1500"
"4252","15:01:00","20:00:00","900"
"4252","20:01:00","22:00:00","1500"
"4253","06:00:00","08:00:00","600"
"4253","08:01:00","15:00:00","1500"
"4253","15:01:00","20:00:00","900"
"4253","20:01:00","22:00:00","1500"
"4254","06:00:00","08:00:00","600"
"4254","08:01:00","15:00:00","1500"
"4254","15:01:00","20:00:00","900"
"4254","20:01:00","22:00:00","1500"
"4255","06:00:00","08:00:00","600"
"4255","08:01:00","15:00:00","1500"
"4255","15:01:00","20:00:00","900"
"4255","20:01:00","22:00:00","1500"
"4256","06:00:00","08:00:00","600"
"4256","08:01:00","15:00:00","1500"
"4256","15:01:00","20:00:00","900"
"4256","20:01:00","22:00:00","1500"
"4257","06:00:00","08:00:00","600"
"4257","08:01:00","15:00:00","1500"
"4257","15:01:00","20:00:00","900"
"4257","20:01:00","22:00:00","1500"
"4258","06:00:00","08:00:00","600"
"4258","08:01:00","15:00:00","1500"
"4258","15:01:00","20:00:00","900"
"4258","20:01:00","22:00:00","1500"
"4259","06:00:00","08:00:00","600"
"4259","08:01:00","15:00:00","1500"
"4259","15:01:00","20:00:00","900"
"4259","20:01:00","22:00:00","1500"
"4260","06:00:00","08:00:00","600"
"4260","08:01:00","15:00:00","1500"
"4260","15:01:00","20:00:00","900"
"4260","20:01:00","22:00:00","1500"
"4261","06:00:00","08:00:00","600"
"4261","08:01:00","15:00:00","1500"
"4261","15:01:00","20:00:00","900"
"4261","20:01:00","22:00:00","1500"
"4262","06:00:00","08:00:00","600"
"4262","08:01:00","15:00:00","1500"
"4262","15:01:00","20:00:00","900"
"4262","20:01:00","22:00:00","1500"
"4263","06:00:00","08:00:00","600"
"4263","08:01:00","15:00:00","1500"
"4263","15:01:00","20:00:00","900"
"4263","20:01:00","22:00:00","1500"
"4264","06:00:00","08:00:00","600"
"4264","08:01:00","15:00:00","1500"
"4264","15:01:00","20:00:00","900"
"4264","20:01:00","22:00:00","1500"
"4265","06:00:00","08:00:00","600"
"4265","08:01:00","15:00:00","1500"
"4265","15:01:00","20:00:00","900"
"4265","20:01:00","22:00:00","1500"
"4266","06:00:00","08:00:00","600"
"4266","08:01:00","15:00:00","1500"
"4266","15:01:00","20:00:00","900"
"4266","20:01:00","22:00:00","1500"
"4267","06:00:00","08:00:00","600"
"4267","08:01:00","15:00:00","1500"
"4267","15:01:00","20:00:00","900"
"4267","20:01:00","22:00:00","1500"
"4268","06:00:00","08:00:00","600"
"4268","08:01:00","15:00:00","1500"
"4268","15:01:00","20:00:00","900"
"4268","20:01:00","22:00:00","1500"
"4269","06:00:00","08:00:00","600"
"4269","08:01:00","15:00:00","1500"
"4269","15:01:00","20:00:00","900"
"4269","20:01:00","22:00:00","1500"
"4270","06:00:00","08:00:00","600"
"4270","08:01:00","15:00:00","1500"
"4270","15:01:00","20:00:00","900"
"4270","20:01:00","22:00:00","1500"
"4271","06:00:00","08:00:00","600"
"4271","08:01:00","15:00:00","1500"
"4271","15:01:00","20:00:00","900"
"4271","20:01:00","22:00:00","1500"
"4272","06:00:00","08:00:00","600"
"4272","08:01:00","15:00:00","1500"
"4272","15:01:00","20:00:00","900"
"4272","20:01:00","22:00:00","1500"
"4273","06:00:00","08:00:00","600"
"4273","08:01:00","15:00:00","1500"
"4273","15:01:00","20:00:00","900"
"4273","20:01:00","22:00:00","1500"
"4274","06:00:00","08:00:00","600"
"4274","08:01:00","15:00:00","1500"
"4274","15:01:00","20:00:00","900"
"4274","20:01:00","22:00:00","1500"
"4275","06:00:00","08:00:00","600"
"4275","08:01:00","15:00:00","1500"
"4275","15:01:00","20:00:00","900"
"4275","20:01:00","22:00:00","1500"
"4276","06:00:00","08:00:00","600"
"4276","08:01:00","15:00:00","1500"
"4276","15:01:00","20:00:00","900"
"4276","20:01:00","22:00:00","1500"
"4277","06:00:00","08:00:00","600"
"4277","08:01:00","15:00:00","1500"
"4277","15:01:00","20:00:00","900"
"4277","20:01:00","22:00:00","1500"
"4278","06:00:00","08:00:00","600"
"4278","08:01:00","15:00:00","1500"
"4278","15:01:00","20:00:00","900"
"4278","20:01:00","22:00:00","1500"
"4279","06:00:00","08:00:00","600"
"4279","08:01:00","15:00:00","1500"
"4279","15:01:00","20:00:00","900"
"4279","20:01:00","22:00:00","1500"
"4280","06:00:00","08:00:00","600"
"4280","08:01:00","15:00:00","1500"
"4280","15:01:00","20:00:00","900"
"4280","20:01:00","22:00:00","1500"
"4281","06:00:00","08:00:00","600"
"4281","08:01:00","15:00:00","1500"
"4281","15:01:00","20:00:00","900"
"4281","20:01:00","22:00:00","1500"
"4282","06:00:00","08:00:00","600"
"4282","08:01:00","15:00:00","1500"
"4282","15:01:00","20:00:00","900"
"4282","20:01:00","22:00:00","1500"
"4283","06:00:00","08:00:00","600"
"4283","08:01:00","15:00:00","1500"
"4283","15:01:00","20:00:00","900"
"4283","20:01:00","22:00:00","1500"
"4284","06:00:00","08:00:00","600"
"4284","08:01:00","15:00:00","1500"
"4284","15:01:00","20:00:00","900"
"4284","20:01:00","22:00:00","1500"
"4285","06:00:00","08:00:00","600"
"4285","08:01:00","15:00:00","1500"
"4285","15:01:00","20:00:00","900"
"4285","20:01:00","22:00:00","1500"
"4286","06:00:00","08:00:00","600"
"4286","08:01:00","15:00:00","1500"
"4286","15:01:00","20:00:00","900"
"4286","20:01:00","22:00:00","1500"
"4287","06:00:00","22:00:00","1500"
"4288","06:00:00","22:00:00","1500"
"4289","06:00:00","22:00:00","1500"
"4290","06:00:00","22:00:00","1500"
"4291","06:00:00","22:00:00","1500"
"4292","06:00:00","22:00:00","1500"
"4293","06:00:00","22:00:00","1500"
"4294","06:00:00","22:00:00","1500"
"4295","06:00:00","22:00:00","1500"
"4296","06:00:00","22:00:00","1500"
"4297","06:00:00","22:00:00","1500"
"4298","06:00:00","22:00:00","1500"
"4299","06:00:00","22:00:00","1500"
"4300","06:00:00","22:00:00","1500"
"4301","06:00:00","22:00:00","1500"
"4302","06:00:00","22:00:00","1500"
"4303","06:00:00","22:00:00","1500"
"4304","06:00:00","22:00:00","1500"
"4305","06:00:00","22:00:00","1500"
"4306","06:00:00","22:00:00","1500"
"4307","06:00:00","22:00:00","1500"
"4308","06:00:00","22:00:00","1500"
"4309","06:00:00","22:00:00","1500"
"4310","06:00:00","22:00:00","1500"
"4311","06:00:00","22:00:00","1500"
"4312","06:00:00","22:00:00","1500"
"4313","06:00:00","22:00:00","1500"
"4314","06:00:00","22:00:00","1500"
"4315","06:00:00","22:00:00","1500"
"4316","06:00:00","22:00:00","1500"
"4317","06:00:00","22:00:00","1500"
"4318","06:00:00","22:00:00","1500"
"4319","06:00:00","22:00:00","1500"
"4320","06:00:00","22:00:00","1500"
"4321","06:00:00","22:00:00","1500"
"4322","06:00:00","22:00:00","1500"
"4323","06:00:00","22:00:00","1500"
"4324","06:00:00","22:00:00","1500"
"4325","06:00:00","22:00:00","1500"
"4326","06:00:00","22:00:00","1500"
"4327","06:00:00","22:00:00","1500"
"4328","06:00:00","22:00:00","1500"
"4329","06:00:00","22:00:00","1500"
"4330","06:00:00","22:00:00","1500"
"4331","06:00:00","22:00:00","1500"
"4332","06:00:00","22:00:00","1500"
"4333","06:00:00","22:00:00","1500"
"4334","06:00:00","22:00:00","1500"
"4335","06:00:00","22:00:00","1500"
"4336","06:00:00","22:00:00","1500"
"4337","06:00:00","22:00:00","1500"
"4338","06:00:00","22:00:00","1500"
"4339","06:00:00","22:00:00","1500"
"4340","06:00:00","22:00:00","1500"
"4341","06:00:00","22:00:00","1500"
"4342","06:00:00","22:00:00","1500"
"4343","06:00:00","22:00:00","1500"
"4344","06:00:00","22:00:00","1500"
"4345","06:00:00","22:00:00","1500"
"4346","06:00:00","22:00:00","1500"
"4347","06:00:00","22:00:00","1500"
"4348","06:00:00","22:00:00","1500"
"4349","06:00:00","22:00:00","1500"
"4350","06:00:00","22:00:00","1500"
"4351","06:00:00","22:00:00","1500"
"4352","06:00:00","22:00:00","1500"
"4353","06:00:00","22:00:00","1500"
"4354","06:00:00","22:00:00","1500"
"4355","06:00:00","22:00:00","1500"
"4356","06:00:00","22:00:00","1500"
"4357","06:00:00","22:00:00","1500"
"4358","06:00:00","22:00:00","1500"
"4359","06:00:00","22:00:00","1500"
"4360","06:00:00","22:00:00","1500"
"4361","06:00:00","22:00:00","1500"
"4362","06:00:00","22:00:00","1500"
"4363","06:00:00","22:00:00","1500"
"4364","06:00:00","22:00:00","1500"
"4365","06:00:00","22:00:00","1500"
"4366","06:00:00","22:00:00","1500"
"4367","06:00:00","22:00:00","1500"
"4368","06:00:00","22:00:00","1500"
"4369","06:00:00","22:00:00","1500"
"4370","06:00:00","22:00:00","1500"
"4371","06:00:00","22:00:00","1500"
"4372","06:00:00","22:00:00","1500"
"4373","06:00:00","22:00:00","1500"
"4374","06:00:00","22:00:00","1500"
"4375","06:00:00","22:00:00","1500"
"4376","06:00:00","22:00:00","1500"
"4377","06:00:00","22:00:00","1500"
"4378","06:00:00","22:00:00","1500"
"4379","06:00:00","22:00:00","1500"
"4380","06:00:00","22:00:00","1500"
"4381","06:00:00","22:00:00","1500"
"4382","06:00:00","22:00:00","1500"
"4383","06:00:00","22:00:00","1500"
"4384","06:00:00","22:00:00","1500"
"4385","06:00:00","22:00:00","1500"
"4386","06:00:00","22:00:00","1500"
"4387","06:00:00","22:00:00","1500"
"4388","06:00:00","22:00:00","1500"
"4389","06:00:00","22:00:00","1500"
"4390","06:00:00","22:00:00","1500"
"4391","06:00:00","22:00:00","1500"
"4392","06:00:00","22:00:00","1500"
"4393","06:00:00","22:00:00","1500"
"4394","06:00:00","22:00:00","1500"
"4395","06:00:00","22:00:00","1500"
"4396","06:00:00","22:00:00","1500"
"4397","06:00:00","22:00:00","1500"
"4398","06:00:00","22:00:00","1500"
"4399","06:00:00","22:00:00","1500"
"4400","06:00:00","22:00:00","1500"
"4401","06:00:00","22:00:00","1500"
"4402","06:00:00","22:00:00","1500"
"4403","06:00:00","22:00:00","1500"
"4404","06:00:00","22:00:00","1500"
"4405","06:00:00","22:00:00","1500"
"4406","06:00:00","22:00:00","1500"
"4407","06:00:00","22:00:00","1500"
"4408","06:00:00","22:00:00","1500"
"4409","06:00:00","22:00:00","1500"
"4410","06:00:00","22:00:00","1500"
"4411","06:00:00","22:00:00","1500"
"4412","06:00:00","22:00:00","1500"
"4413","06:00:00","22:00:00","1500"
"4414","06:00:00","22:00:00","1500"
"4415","06:00:00","22:00:00","1500"
"4416","06:00:00","22:00:00","1500"
"4417","06:00:00","22:00:00","1500"
"4418","06:00:00","22:00:00","1500"
"4419","06:00:00","22:00:00","1500"
"4420","06:00:00","22:00:00","1500"
"4421","06:00:00","22:00:00","1500"
"4422","06:00:00","22:00:00","1500"
"4423","06:00:00","22:00:00","1500"
"4424","06:00:00","22:00:00","1500"
"4425","06:00:00","22:00:00","1500"
"4426","06:00:00","22:00:00","1500"
"4427","06:00:00","22:00:00","1500"
"4428","06:00:00","22:00:00","1500"
"4429","06:00:00","22:00:00","1500"
"4430","06:00:00","22:00:00","1500"
"4431","06:00:00","22:00:00","1500"
"4432","06:00:00","22:00:00","1500"
"4433","06:00:00","22:00:00","1500"
"4434","06:00:00","22:00:00","1500"
"4435","06:00:00","22:00:00","1500"
"4436","06:00:00","22:00:00","1500"
"4437","06:00:00","22:00:00","1500"
"4438","06:00:00","22:00:00","1500"
"4439","06:00:00","22:00:00","1500"
"4440","06:00:00","22:00:00","1500"
"4441","06:00:00","22:00:00","1500"
"4442","06:00:00","22:00:00","1500"
"4443","06:00:00","22:00:00","1500"
"4444","06:00:00","22:00:00","1500"
"4445","06:00:00","22:00:00","1500"
"4446","06:00:00","22:00:00","1500"
"4447","06:00:00","22:00:00","1500"
"4448","06:00:00","22:00:00","1500"
"4449","06:00:00","22:00:00","1500"
"4450","06:00:00","22:00:00","1500"
"4451","06:00:00","22:00:00","1500"
"4452","06:00:00","22:00:00","1500"
"4453","06:00:00","22:00:00","1500"
"4454","06:00:00","22:00:00","1500"
"4455","06:00:00","22:00:00","1500"
"4456","06:00:00","22:00:00","1500"
"4457","06:00:00","22:00:00","1500"
"4458","06:00:00","22:00:00","1500"
"4459","06:00:00","22:00:00","1500"
"4460","06:00:00","22:00:00","1500"
"4461","06:00:00","22:00:00","1500"
"4462","06:00:00","22:00:00","1500"
"4463","06:00:00","22:00:00","1500"
"4464","06:00:00","22:00:00","1500"
